id,loan_amnt,term,int_rate,grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,loan_status,purpose,zip_code,addr_state,dti,delinq_2yrs,inq_last_6mths,pub_rec,acc_now_delinq,avg_cur_bal,chargeoff_within_12_mths,delinq_amnt,num_accts_ever_120_pd,num_actv_bc_tl,num_bc_sats,pub_rec_bankruptcies
40150,7000, 36 months,11.99%,B,Sr Collector,3 years,RENT,25000,Not Verified,Fully Paid,credit_card,080xx,NJ,21.26,0,0,0,0,1350,0,0,0,3,3,0
40151,20000, 36 months,6.97%,A,diesetter,< 1 year,MORTGAGE,45000,Source Verified,Fully Paid,credit_card,158xx,PA,10.88,0,0,0,0,16208,0,0,0,5,6,0
40152,28625, 60 months,17.10%,C,teacher,9 years,RENT,64000,Verified,Charged Off,debt_consolidation,079xx,NJ,23.83,0,0,0,0,3631,0,0,0,4,4,0
40153,4800, 36 months,19.20%,D,Security Police Officer,7 years,RENT,118000,Verified,Charged Off,debt_consolidation,890xx,NV,17.54,0,1,1,0,6410,0,0,1,5,5,0
40154,7000, 36 months,17.76%,D,Vice-President,6 years,MORTGAGE,125000,Verified,Fully Paid,other,104xx,NY,28.08,2,1,0,0,25173,0,0,3,6,6,0
40155,10000, 60 months,22.40%,E,Registered Nurse,5 years,RENT,70000,Verified,Fully Paid,house,855xx,AZ,19.1,0,2,0,0,3943,0,0,0,3,3,0
40156,19750, 60 months,24.08%,F,Public Health Nurse,2 years,MORTGAGE,95000,Source Verified,Fully Paid,debt_consolidation,301xx,GA,14.95,0,0,0,0,8739,0,0,0,6,6,0
40157,8500, 36 months,15.61%,C,OilField Rig Operator,6 years,RENT,65000,Verified,Fully Paid,other,675xx,KS,20.79,0,0,0,0,4948,0,0,1,3,5,0
40158,6250, 36 months,19.52%,D,Field Operations Technician,6 years,RENT,36000,Not Verified,Fully Paid,debt_consolidation,534xx,WI,7.3,0,1,0,0,1268,0,0,1,2,2,0
40159,12000, 36 months,12.99%,B,Electrician,1 year,MORTGAGE,52000,Verified,Fully Paid,credit_card,802xx,CO,14.38,2,0,0,0,18276,0,0,0,10,11,0
40160,10500, 36 months,15.10%,C,Pastor,2 years,RENT,67000,Verified,Fully Paid,credit_card,209xx,MD,17.01,0,0,0,0,5365,0,0,1,6,6,0
40161,13000, 36 months,17.10%,C,Principal,10+ years,MORTGAGE,102000,Not Verified,Fully Paid,debt_consolidation,212xx,MD,10.29,0,0,0,0,4884,0,0,3,4,5,0
40162,2000, 36 months,18.55%,D,Project Manager,10+ years,MORTGAGE,50000,Source Verified,Charged Off,debt_consolidation,601xx,IL,24.49,1,0,0,0,24200,0,0,0,3,3,0
40163,12000, 36 months,10.99%,B,GM Accessory Sales Manager,< 1 year,MORTGAGE,65000,Not Verified,Fully Paid,debt_consolidation,452xx,OH,23.19,0,0,0,0,8686,0,0,0,3,3,0
40164,10825, 36 months,17.10%,C,Sales Manager,6 years,MORTGAGE,85000,Source Verified,Fully Paid,debt_consolidation,430xx,OH,9.94,0,1,0,0,19495,0,0,0,6,6,0
40165,10000, 36 months,18.55%,D,Instructional Assistant,10+ years,OWN,37000,Not Verified,Fully Paid,debt_consolidation,920xx,CA,25.62,6,0,0,0,2571,0,0,0,2,2,0
40166,16000, 36 months,10.99%,B,Developer,10+ years,MORTGAGE,96000,Source Verified,Fully Paid,debt_consolidation,300xx,GA,12.74,0,0,0,0,24766,0,0,6,2,2,0
40167,11500, 36 months,15.61%,C,Welder,3 years,MORTGAGE,35000,Source Verified,Fully Paid,credit_card,841xx,UT,32.3,0,2,0,0,15984,0,0,0,2,4,0
40168,28000, 36 months,8.60%,A,Digital Learning Facilitator,10+ years,MORTGAGE,103000,Source Verified,Fully Paid,debt_consolidation,791xx,TX,13.11,0,0,0,0,11251,0,0,0,5,5,0
40169,2750, 36 months,22.40%,E,,n/a,RENT,14000,Source Verified,Charged Off,other,945xx,CA,12.6,0,1,0,0,974,0,0,0,4,4,0
40170,18000, 60 months,21.00%,E,Assistant Conductor,3 years,MORTGAGE,40000,Verified,Charged Off,debt_consolidation,194xx,PA,23.25,0,0,0,0,26032,0,0,0,1,1,0
40171,32000, 60 months,20.20%,D,Captain,10+ years,MORTGAGE,98160,Source Verified,Fully Paid,debt_consolidation,454xx,OH,17.14,0,0,0,0,31564,0,0,0,3,4,0
40172,4800, 36 months,13.67%,B,,n/a,RENT,23900,Verified,Fully Paid,credit_card,980xx,WA,24.65,0,0,1,0,3407,0,0,0,3,4,1
40173,35000, 36 months,17.10%,C,C.I. Manager,6 years,MORTGAGE,120000,Verified,Fully Paid,debt_consolidation,712xx,LA,8.47,0,0,0,0,21840,0,0,1,4,4,0
40174,20675, 36 months,19.52%,D,Plant Manager,10+ years,RENT,47000,Verified,Charged Off,debt_consolidation,601xx,IL,25.58,0,1,0,0,2208,0,0,0,7,7,0
40175,15275, 60 months,23.10%,E,FVP & Loan Officer,8 years,MORTGAGE,106000,Verified,Fully Paid,credit_card,750xx,TX,20.76,0,1,0,0,17083,0,0,2,8,9,0
40176,12875, 36 months,8.60%,A,,n/a,MORTGAGE,45000,Verified,Fully Paid,credit_card,799xx,TX,32.04,0,0,0,0,10468,0,0,0,7,7,0
40177,23350, 60 months,24.08%,F,AVP,10+ years,MORTGAGE,65000,Source Verified,Fully Paid,credit_card,622xx,IL,22.54,0,2,0,0,6535,0,0,0,2,2,0
40178,14575, 60 months,23.10%,E,Director of Operations,9 years,OWN,59670,Verified,Charged Off,house,242xx,VA,18.04,0,2,0,0,4847,0,0,0,5,5,0
40179,35000, 36 months,18.55%,D,Client Success Senior Manager,3 years,MORTGAGE,125000,Source Verified,Fully Paid,credit_card,328xx,FL,20.75,0,1,0,0,20866,0,0,0,5,7,0
40180,20800, 60 months,21.70%,E,Senior Examiner III,10+ years,MORTGAGE,78000,Verified,Fully Paid,credit_card,601xx,IL,10.31,0,0,0,0,21278,0,0,0,8,8,0
40181,11625, 36 months,14.30%,C,Peer Support Specialist Counselor,3 years,MORTGAGE,47000,Verified,Charged Off,home_improvement,233xx,VA,26.14,0,1,0,0,18123,0,0,0,1,1,0
40182,30000, 36 months,19.52%,D,Sr. Technical Quality Specialist,10+ years,MORTGAGE,102000,Source Verified,Fully Paid,credit_card,328xx,FL,20.35,0,1,0,0,3812,0,0,0,6,6,0
40183,6000, 36 months,11.99%,B,,n/a,MORTGAGE,60000,Source Verified,Fully Paid,credit_card,925xx,CA,10.32,0,0,0,0,18388,0,0,0,4,4,0
40184,14400, 60 months,19.20%,D,Account Cash Office,10+ years,MORTGAGE,45000,Source Verified,Fully Paid,debt_consolidation,814xx,CO,14.67,0,1,0,0,15476,0,0,1,2,4,0
40185,6475, 36 months,17.76%,D,Programmer Analyst,10+ years,MORTGAGE,72500,Source Verified,Fully Paid,credit_card,532xx,WI,22.15,0,3,0,0,5325,0,0,0,5,6,0
40186,17475, 36 months,12.99%,B,Computer tech,10+ years,MORTGAGE,39000,Verified,Fully Paid,debt_consolidation,298xx,SC,15.91,0,0,0,0,11638,0,0,1,3,3,0
40187,30000, 36 months,16.20%,C,Attorney,6 years,RENT,240000,Verified,Fully Paid,credit_card,907xx,CA,14.42,1,0,0,0,15475,1,0,2,2,3,0
40188,20000, 36 months,17.76%,D,Finance,2 years,RENT,167500,Verified,Fully Paid,debt_consolidation,069xx,CT,14.72,0,1,0,0,9447,0,0,0,7,7,0
40189,8000, 36 months,17.10%,C,CSA/Recieving,2 years,RENT,25000,Not Verified,Fully Paid,debt_consolidation,302xx,GA,13.01,0,0,0,0,1862,0,0,0,3,3,0
40190,7500, 36 months,13.67%,B,Store Manager,1 year,RENT,52000,Not Verified,Fully Paid,debt_consolidation,341xx,FL,22.66,1,0,0,0,8930,0,0,1,4,4,0
40191,15000, 36 months,24.99%,F,clerk,7 years,RENT,50000,Source Verified,Charged Off,debt_consolidation,923xx,CA,27.1,1,2,1,0,1030,0,0,1,4,5,1
40192,15000, 36 months,19.20%,D,Corporate Facilities Manager,2 years,RENT,85000,Source Verified,Fully Paid,debt_consolidation,787xx,TX,27.85,0,0,0,0,5446,0,0,0,4,5,0
40193,6625, 36 months,12.99%,B,Laborer,9 years,OWN,38000,Not Verified,Fully Paid,debt_consolidation,402xx,KY,10.42,0,0,1,0,22265,0,0,0,1,1,1
40194,17625, 60 months,15.61%,C,Data Center Technician,3 years,OWN,40000,Verified,Fully Paid,debt_consolidation,721xx,AR,27.9,0,0,0,0,4428,0,0,1,4,4,0
40195,32000, 36 months,14.30%,C,Financial Service Executive,10+ years,MORTGAGE,225000,Source Verified,Fully Paid,debt_consolidation,604xx,IL,13.74,0,3,0,0,31927,0,0,0,3,4,0
40196,18500, 36 months,9.99%,B,security,2 years,MORTGAGE,85000,Source Verified,Fully Paid,debt_consolidation,486xx,MI,27.26,0,2,0,0,16268,0,0,0,6,6,0
40197,7125, 36 months,20.20%,D,clerk,10+ years,RENT,30000,Not Verified,Fully Paid,debt_consolidation,482xx,MI,15.24,0,2,1,0,1954,0,0,0,1,1,1
40198,17000, 36 months,10.99%,B,Accounting,10+ years,OWN,41000,Source Verified,Fully Paid,debt_consolidation,062xx,CT,34.34,0,0,0,0,5296,0,0,0,5,6,0
40199,12250, 36 months,13.67%,B,POLICE OFFICER,3 years,OWN,75000,Not Verified,Fully Paid,debt_consolidation,114xx,NY,7.04,0,1,0,0,2946,0,0,0,3,3,0
40200,20000, 60 months,17.76%,D,Maintenance tech,10+ years,MORTGAGE,55000,Source Verified,Fully Paid,debt_consolidation,730xx,OK,27.64,1,0,0,0,29648,0,0,1,2,2,0
40201,35000, 60 months,23.40%,E,Physician,3 years,MORTGAGE,120000,Source Verified,Fully Paid,debt_consolidation,967xx,HI,14.36,0,0,0,0,47773,0,0,0,5,5,0
40202,14400, 36 months,15.10%,C,Sr. Reimbursement analyst,9 years,RENT,65000,Not Verified,Fully Paid,debt_consolidation,374xx,TN,17.54,1,2,0,0,3558,0,0,0,3,5,0
40203,20000, 36 months,15.10%,C,Patient Services Rep,3 years,MORTGAGE,126000,Verified,Fully Paid,debt_consolidation,535xx,WI,13.57,1,4,0,0,13581,0,0,0,3,4,0
40204,9000, 36 months,15.61%,C,Office Manager,10+ years,RENT,85000,Not Verified,Fully Paid,other,114xx,NY,17.8,1,0,0,0,3833,0,0,0,10,10,0
40205,24975, 36 months,10.99%,B,Warehouseman,9 years,RENT,57000,Verified,Fully Paid,debt_consolidation,953xx,CA,12.69,0,0,0,0,2421,0,0,0,2,2,0
40206,14000, 36 months,10.99%,B,Regional Director Operations,< 1 year,MORTGAGE,159000,Source Verified,Fully Paid,debt_consolidation,553xx,MN,12.01,0,0,0,0,53133,0,0,4,2,2,0
40207,35000, 36 months,17.10%,C,IEP Team Associate/teacher,10+ years,MORTGAGE,90456,Verified,Charged Off,debt_consolidation,212xx,MD,20.83,1,0,0,0,18352,0,0,1,5,5,0
40208,14000, 36 months,10.99%,B,Personal Banker,5 years,MORTGAGE,55000,Not Verified,Fully Paid,credit_card,064xx,CT,17.58,0,0,0,0,3370,0,0,0,5,6,0
40209,7200, 36 months,14.30%,C,Application Analyst,1 year,MORTGAGE,80000,Not Verified,Fully Paid,car,493xx,MI,18,4,3,0,0,15898,0,0,4,2,2,0
40210,21000, 36 months,10.99%,B,occupational therapist,2 years,MORTGAGE,180000,Verified,Fully Paid,credit_card,851xx,AZ,9.75,3,2,0,0,38101,0,0,2,2,3,0
40211,21850, 60 months,16.20%,C,WAREHOUSE MANAGER,10+ years,MORTGAGE,66000,Verified,Fully Paid,debt_consolidation,211xx,MD,24.82,0,1,0,0,18370,0,0,0,7,7,0
40212,22000, 36 months,8.60%,A,Administrative,10+ years,MORTGAGE,73000,Verified,Fully Paid,debt_consolidation,986xx,WA,10.87,0,0,0,0,33255,0,0,0,7,8,0
40213,11000, 36 months,15.10%,C,Flight Attendant,8 years,RENT,47000,Not Verified,Fully Paid,credit_card,606xx,IL,26.6,0,1,0,0,2207,0,0,4,8,8,0
40214,5400, 60 months,15.10%,C,Teacher,< 1 year,MORTGAGE,36000,Source Verified,Fully Paid,credit_card,260xx,WV,25,0,0,0,0,8733,0,0,0,3,3,0
40215,8325, 36 months,8.60%,A,Surgical Technologist,5 years,MORTGAGE,37523,Source Verified,Fully Paid,debt_consolidation,379xx,TN,34.03,0,0,0,0,5601,0,0,0,4,4,0
40216,16800, 36 months,15.61%,C,Account Manager,10+ years,RENT,78491,Not Verified,Fully Paid,debt_consolidation,604xx,IL,24.35,0,2,0,0,4654,0,0,1,12,12,0
40217,4000, 36 months,14.30%,C,CSR TECH,< 1 year,RENT,29000,Verified,Fully Paid,debt_consolidation,441xx,OH,12.66,0,0,1,0,500,0,0,0,3,3,1
40218,35000, 60 months,21.00%,E,contracts manager,10+ years,OWN,150000,Source Verified,Fully Paid,credit_card,028xx,RI,27.15,0,2,0,0,26792,0,0,0,7,7,0
40219,19200, 60 months,17.76%,D,Supply Chain Mgr,10+ years,MORTGAGE,120000,Source Verified,Fully Paid,credit_card,402xx,KY,19.9,0,0,0,0,28583,0,0,0,7,7,0
40220,5650, 36 months,10.99%,B,ER Technician,5 years,RENT,55000,Not Verified,Fully Paid,debt_consolidation,982xx,WA,9.53,0,0,0,0,2917,0,0,0,3,4,0
40221,7200, 36 months,15.61%,C,Quarry Superintendent,10+ years,MORTGAGE,82241.35,Not Verified,Fully Paid,other,362xx,AL,3.75,0,0,0,0,16374,0,0,0,3,4,0
40222,6400, 36 months,19.52%,D,Manager,6 years,RENT,35000,Not Verified,Fully Paid,debt_consolidation,339xx,FL,6.93,0,2,0,0,1312,0,0,0,4,4,0
40223,2000, 36 months,12.99%,B,counselor,3 years,RENT,45000,Source Verified,Fully Paid,major_purchase,802xx,CO,4.08,0,3,0,0,159,0,0,0,0,1,0
40224,23275, 60 months,22.40%,E,Chief Juvenile Probation Officer,10+ years,MORTGAGE,64700,Source Verified,Fully Paid,debt_consolidation,595xx,MT,28.95,0,1,0,0,15396,0,0,0,2,2,0
40225,18000, 36 months,11.99%,B,Nurse Practitioner,2 years,MORTGAGE,74880,Source Verified,Fully Paid,debt_consolidation,372xx,TN,12.6,0,1,0,0,10478,0,0,0,3,7,0
40226,5375, 36 months,21.00%,E,Fashion Supervisor,8 years,RENT,31000,Not Verified,Fully Paid,moving,562xx,MN,7.51,0,1,0,0,1266,0,0,0,3,3,0
40227,25000, 60 months,15.10%,C,Maintenance Mechanic,4 years,MORTGAGE,90000,Verified,Fully Paid,debt_consolidation,080xx,NJ,21.21,1,1,0,0,22586,0,0,1,6,11,0
40228,16800, 36 months,11.99%,B,Controls Engineer,10+ years,MORTGAGE,100000,Verified,Fully Paid,debt_consolidation,430xx,OH,9.95,0,2,1,0,2576,0,0,0,3,8,1
40229,13000, 36 months,11.99%,B,transit driver,10+ years,MORTGAGE,77000,Not Verified,Fully Paid,debt_consolidation,981xx,WA,9.52,4,0,1,0,36733,0,0,3,3,3,1
40230,8500, 36 months,14.30%,C,paraprofessional,2 years,OWN,26000,Not Verified,Fully Paid,debt_consolidation,114xx,NY,20.82,0,0,0,0,4962,0,0,0,2,2,0
40231,9975, 36 months,16.20%,C,Supply Chain Management,6 years,RENT,55000,Source Verified,Charged Off,credit_card,672xx,KS,18.37,0,0,2,0,7973,0,0,0,2,2,0
40232,29175, 60 months,25.57%,F,,10+ years,OWN,65000,Verified,Charged Off,debt_consolidation,672xx,KS,32.93,0,1,1,0,4248,0,0,0,2,4,1
40233,11125, 60 months,17.10%,C,Probation and Parole Officer,4 years,MORTGAGE,33000,Source Verified,Fully Paid,debt_consolidation,411xx,KY,29.82,0,0,0,0,8285,0,0,0,6,6,0
40234,5000, 36 months,13.67%,B,Housekeeper,10+ years,RENT,33000,Source Verified,Charged Off,credit_card,120xx,NY,17.93,0,1,1,0,2664,0,0,0,5,5,1
40235,3375, 36 months,16.20%,C,infant teacher,8 years,OWN,28500,Verified,Fully Paid,debt_consolidation,028xx,RI,19.58,0,0,0,0,1011,0,0,0,4,4,0
40236,27000, 60 months,24.08%,F,COMMERCIAL AGENT/CSR,10+ years,MORTGAGE,68300,Verified,Fully Paid,credit_card,321xx,FL,28.8,0,1,0,0,5172,0,0,0,12,13,0
40237,10000, 36 months,17.76%,D,Customer Account Representative,6 years,RENT,51000,Not Verified,Fully Paid,credit_card,908xx,CA,18.21,0,1,0,0,1551,0,0,0,4,5,0
40238,11700, 60 months,23.70%,F,Cashier,2 years,MORTGAGE,35000,Source Verified,Fully Paid,debt_consolidation,988xx,WA,12.35,0,2,0,0,1178,0,0,1,5,8,0
40239,14825, 36 months,12.99%,B,assembler,10+ years,MORTGAGE,45000,Not Verified,Fully Paid,debt_consolidation,499xx,MI,12.64,0,0,0,0,13329,0,0,0,4,6,0
40240,29000, 36 months,17.76%,D,MD,2 years,RENT,176000,Verified,Fully Paid,debt_consolidation,600xx,IL,7.9,1,1,0,0,3592,0,0,0,2,5,0
40241,11075, 36 months,10.99%,B,Residence Director,10+ years,MORTGAGE,47000,Verified,Fully Paid,credit_card,488xx,MI,24.95,1,2,0,0,14136,0,0,0,4,5,0
40242,5000, 36 months,14.30%,C,Sales rep,2 years,MORTGAGE,58000,Not Verified,Charged Off,debt_consolidation,403xx,KY,8.69,0,1,0,0,3508,0,0,1,3,3,0
40243,5800, 36 months,13.67%,B,Accountant,< 1 year,OWN,80000,Source Verified,Fully Paid,home_improvement,551xx,MN,7.92,4,0,0,0,11190,0,0,0,5,7,0
40244,3250, 36 months,13.67%,B,Assistant Manager,5 years,RENT,16391,Not Verified,Fully Paid,major_purchase,335xx,FL,18.08,0,3,0,0,3751,0,0,0,2,5,0
40245,8000, 36 months,11.99%,B,Client customer Representative ,< 1 year,MORTGAGE,40000,Verified,Fully Paid,credit_card,460xx,IN,18.45,0,2,0,0,11965,0,0,0,7,8,0
40246,23850, 36 months,14.30%,C,Physical Therapist Assist,10+ years,RENT,53000,Verified,Fully Paid,debt_consolidation,650xx,MO,26.65,0,0,0,0,3442,0,0,0,5,5,0
40247,6000, 36 months,14.30%,C,clerk,10+ years,MORTGAGE,62000,Not Verified,Fully Paid,credit_card,150xx,PA,20.69,0,2,0,0,9046,0,0,0,5,6,0
40248,6000, 36 months,18.55%,D,Production Analysts,10+ years,MORTGAGE,59839,Verified,Fully Paid,other,430xx,OH,26.11,1,2,0,0,15535,0,0,2,3,3,0
40249,33000, 60 months,20.20%,D,Pharmacist,1 year,MORTGAGE,120000,Source Verified,Fully Paid,debt_consolidation,550xx,MN,21.21,0,1,0,0,44629,0,0,0,4,4,0
40250,15900, 60 months,15.10%,C,Team Leader,10+ years,MORTGAGE,60000,Source Verified,Fully Paid,debt_consolidation,945xx,CA,5.16,0,1,1,0,24704,0,0,0,3,4,1
40251,10000, 36 months,17.76%,D,mail carrier,10+ years,OWN,63000,Not Verified,Fully Paid,other,018xx,MA,19.66,0,0,0,0,2692,0,0,0,4,4,0
40252,28000, 36 months,9.25%,A,Manager Business Planning,2 years,MORTGAGE,148000,Verified,Fully Paid,debt_consolidation,604xx,IL,16.79,0,0,0,0,54498,0,0,0,2,3,0
40253,15000, 36 months,13.67%,B,Bio tech technician,10+ years,RENT,70000,Source Verified,Fully Paid,credit_card,913xx,CA,20.35,0,0,0,0,3874,0,0,0,7,8,0
40254,3600, 36 months,15.10%,C,clerical,10+ years,MORTGAGE,33000,Verified,Fully Paid,other,173xx,PA,29.16,0,0,0,0,17942,0,0,0,2,2,0
40255,10000, 36 months,19.20%,D,human resources,< 1 year,RENT,119700,Source Verified,Fully Paid,debt_consolidation,200xx,DC,3.65,0,1,0,0,4358,0,0,2,3,3,0
40256,16500, 60 months,16.20%,C,Car washer ,10+ years,RENT,82000,Source Verified,Fully Paid,debt_consolidation,104xx,NY,15.19,0,0,0,0,1935,0,0,0,9,10,0
40257,20000, 36 months,7.62%,A,LPN,< 1 year,MORTGAGE,75000,Source Verified,Fully Paid,debt_consolidation,296xx,SC,6.4,0,3,0,0,8026,0,0,0,3,5,0
40258,18000, 36 months,10.99%,B,Lead,10+ years,MORTGAGE,88000,Not Verified,Fully Paid,debt_consolidation,463xx,IN,11.07,0,0,0,0,4616,0,0,0,7,8,0
40259,25000, 60 months,23.40%,E,RN,6 years,MORTGAGE,72000,Source Verified,Charged Off,credit_card,530xx,WI,19.92,0,4,0,0,13785,0,0,0,4,5,0
40260,19000, 36 months,13.67%,B,flight attendant,10+ years,MORTGAGE,76000,Verified,Fully Paid,credit_card,762xx,TX,22.06,0,0,0,0,11543,0,0,0,9,9,0
40261,10000, 36 months,9.25%,A,IT Support,3 years,RENT,76000,Source Verified,Fully Paid,credit_card,912xx,CA,6.52,0,0,0,0,1478,0,0,0,2,2,0
40262,20000, 60 months,16.20%,C,High School Teacher,10+ years,MORTGAGE,89000,Verified,Fully Paid,debt_consolidation,125xx,NY,13.23,2,1,0,0,30731,0,0,0,3,4,0
40263,22250, 60 months,16.20%,C,Producer,1 year,RENT,50000,Verified,Fully Paid,credit_card,950xx,CA,25.13,0,0,0,0,13107,0,0,0,6,7,0
40264,16000, 36 months,9.99%,B,Sr. Trainer,2 years,OWN,72000,Source Verified,Fully Paid,debt_consolidation,488xx,MI,14.65,0,0,1,0,3132,0,0,0,4,7,1
40265,20000, 60 months,17.10%,C,Performance Leader,4 years,RENT,58000,Verified,Fully Paid,debt_consolidation,410xx,KY,18.43,0,1,0,0,5621,0,0,0,3,4,0
40266,12000, 36 months,17.10%,C,designer,8 years,RENT,70000,Not Verified,Fully Paid,credit_card,946xx,CA,10.76,0,2,0,0,4553,0,0,0,5,5,0
40267,15000, 36 months,17.10%,C,foreman,10+ years,MORTGAGE,50000,Verified,Fully Paid,other,331xx,FL,8.78,0,0,0,0,12817,0,0,0,5,8,0
40268,24000, 36 months,6.97%,A,Vice President,10+ years,MORTGAGE,100000,Verified,Fully Paid,credit_card,174xx,PA,18.91,0,0,0,0,13670,0,0,0,10,12,0
40269,7000, 36 months,14.30%,C,Communications Installer,10+ years,MORTGAGE,49733,Verified,Fully Paid,debt_consolidation,550xx,MN,15.61,0,0,1,0,1901,0,0,1,3,3,1
40270,8500, 36 months,11.99%,B,Senior Vice President,2 years,MORTGAGE,140000,Verified,Fully Paid,home_improvement,850xx,AZ,26.33,0,3,0,0,21160,0,0,0,2,2,0
40271,30000, 36 months,17.76%,D,Underwriting Trainer,6 years,RENT,72000,Verified,Charged Off,debt_consolidation,802xx,CO,7.33,0,0,1,0,1360,0,0,0,5,6,1
40272,5500, 36 months,17.10%,C,,n/a,RENT,19881,Verified,Charged Off,medical,535xx,WI,12.98,0,0,1,0,2170,0,0,0,5,5,1
40273,9000, 36 months,20.20%,D,ACCOUNTS,5 years,MORTGAGE,90000,Not Verified,Fully Paid,other,363xx,AL,10.88,0,1,0,0,6263,0,0,2,1,2,0
40274,4800, 36 months,12.99%,B,Teacher,< 1 year,MORTGAGE,51000,Source Verified,Fully Paid,debt_consolidation,350xx,AL,5.55,0,0,0,0,7307,0,0,0,5,5,0
40275,7750, 36 months,16.20%,C,Accounting associate,10+ years,RENT,30000,Not Verified,Fully Paid,debt_consolidation,611xx,IL,16.84,0,0,0,0,1270,0,0,0,6,6,0
40276,5500, 36 months,11.99%,B,Chef,2 years,RENT,42000,Not Verified,Fully Paid,home_improvement,330xx,FL,12.29,0,0,0,0,1049,0,0,0,3,4,0
40277,21000, 36 months,8.60%,A,Teacher,10+ years,OWN,105000,Verified,Fully Paid,debt_consolidation,117xx,NY,9.47,0,0,0,0,53475,0,0,0,4,4,0
40278,11100, 36 months,7.62%,A,LPN,1 year,MORTGAGE,41500,Verified,Fully Paid,credit_card,713xx,LA,10.47,0,0,0,0,9910,0,0,0,3,4,0
40279,15000, 36 months,13.67%,B,,10+ years,MORTGAGE,95940,Verified,Fully Paid,credit_card,922xx,CA,15.26,5,4,1,0,29857,0,0,3,4,5,0
40280,22800, 36 months,22.40%,E,Transport Driver,< 1 year,RENT,65000,Verified,Fully Paid,other,945xx,CA,18.03,0,2,0,0,3445,0,0,0,4,6,0
40281,10800, 60 months,17.10%,C,Assistant Manager,3 years,RENT,50000,Source Verified,Fully Paid,debt_consolidation,760xx,TX,20.26,0,0,1,0,2551,0,0,0,4,4,1
40282,14000, 36 months,9.25%,A,Regional Business Manager,2 years,RENT,160000,Source Verified,Fully Paid,debt_consolidation,913xx,CA,17.89,0,0,0,0,15224,0,0,0,7,7,0
40283,12000, 60 months,19.52%,D,laborer,7 years,MORTGAGE,58000,Source Verified,Fully Paid,credit_card,172xx,PA,20.54,0,1,0,0,17482,0,0,0,6,6,0
40284,14000, 36 months,13.67%,B,Marketing Strategist,10+ years,RENT,92500,Not Verified,Fully Paid,debt_consolidation,021xx,MA,11.44,0,1,0,0,2597,0,0,3,5,7,0
40285,13750, 36 months,23.40%,E,Dish Network Technician,1 year,RENT,50000,Verified,Charged Off,debt_consolidation,790xx,TX,11.14,0,2,0,0,902,0,0,1,3,5,0
40286,16000, 36 months,12.99%,B,,n/a,MORTGAGE,60000,Verified,Charged Off,debt_consolidation,056xx,VT,29.56,0,1,0,0,2323,0,0,0,7,7,0
40287,28000, 36 months,8.60%,A,IT Network & Infrastructure Manager,10+ years,MORTGAGE,86000,Source Verified,Fully Paid,debt_consolidation,542xx,WI,12.64,0,0,0,0,30109,0,0,0,3,4,0
40288,16800, 60 months,14.30%,C,equipment technician,1 year,MORTGAGE,75000,Verified,Fully Paid,debt_consolidation,840xx,UT,30.71,0,0,0,0,19545,0,0,0,4,5,0
40289,9700, 36 months,18.55%,D,Commercial Lines Team Leader,6 years,MORTGAGE,63800,Source Verified,Fully Paid,credit_card,452xx,OH,29.36,0,0,0,0,4078,0,0,0,6,7,0
40290,24000, 60 months,21.70%,E,mailhandler,10+ years,MORTGAGE,75000,Source Verified,Fully Paid,debt_consolidation,455xx,OH,22.8,0,0,0,0,14158,0,0,0,3,3,0
40291,10000, 60 months,18.55%,D,Teacher,3 years,MORTGAGE,34000,Verified,Fully Paid,debt_consolidation,598xx,MT,17.2,0,0,0,0,18315,0,0,0,2,2,0
40292,19700, 36 months,13.67%,B,Surgical Physician Assistant Resident,< 1 year,RENT,55000,Source Verified,Fully Paid,credit_card,107xx,NY,31.68,0,1,0,0,12655,0,0,0,5,6,0
40293,2100, 36 months,19.20%,D,Management,2 years,RENT,44500,Verified,Fully Paid,medical,132xx,NY,22.95,0,3,1,0,3638,0,0,0,3,5,1
40294,12000, 60 months,25.89%,G,Engineerinf,10+ years,MORTGAGE,75000,Source Verified,Fully Paid,debt_consolidation,350xx,AL,24.43,0,1,1,0,28007,0,0,0,2,2,1
40295,30000, 60 months,23.10%,E,,n/a,MORTGAGE,75000,Verified,Fully Paid,debt_consolidation,553xx,MN,21.34,0,2,0,0,14343,0,0,0,8,8,0
40296,12000, 60 months,23.10%,E,Staff Sergeant,7 years,RENT,58800,Verified,Charged Off,debt_consolidation,985xx,WA,31.35,0,0,0,0,7807,0,0,0,1,1,0
40297,24000, 60 months,16.20%,C,Consultant,10+ years,MORTGAGE,90000,Source Verified,Fully Paid,debt_consolidation,060xx,CT,20.86,0,0,0,0,15570,0,0,0,5,5,0
40298,24000, 60 months,17.76%,D,Sr. Network Engineer,4 years,RENT,83000,Source Verified,Fully Paid,debt_consolidation,800xx,CO,24.67,0,0,0,0,5873,0,0,1,5,6,0
40299,22000, 60 months,25.80%,G,Supervisor,8 years,MORTGAGE,50000,Verified,Charged Off,debt_consolidation,480xx,MI,23.95,0,2,0,0,15282,0,0,0,3,3,0
